,Meat,Seafood,Mexican,Italian,Pork,Korean,Asian,Fish,Starch,Ground_meat
Easy Baked Beef Brisket,0.61453320297709,0.1737957490509137,0.00526386948415549,0.005263703167741585,0.1748213915575879,0.00526347304832032,0.005264419124974374,0.005266103749705398,0.005263614898750388,0.0052644729407609
Easy Baked Turkey Wings,0.9357031458127029,0.007146127897501811,0.007143779870671981,0.007145163985265399,0.007143920601599036,0.00714339872015978,0.00714364085087282,0.007143733582246034,0.007143378486997752,0.007143710191982405
Easy Corned Beef And Cabbage,0.7566858253959861,0.005000621492655348,0.0050004989517097595,0.005000410671913918,0.20330796369615295,0.005000930228568269,0.005001636272901889,0.005000506979644834,0.00500042530597609,0.0050011810044909115
Easy French Dip Sandwiches,0.008336916069078349,0.00833348841650084,0.008340739908109206,0.00833574465262788,0.008342430362934177,0.008334010900401551,0.00833506983666082,0.008333333350948123,0.924970574032391,0.008337692470347944
Easy Garlic Lemon Scallops,0.011112827897647216,0.5018499038052593,0.011111855932772844,0.011112079811466334,0.011112858535616776,0.011111671449518785,0.01111240018354224,0.40925289256623937,0.011111705895956085,0.01111180392198096
Easy Herb Roasted Turkey,0.5455725032386541,0.008335845143800662,0.008334667204497926,0.008336218485714827,0.008335982424092446,0.00833421179624711,0.00833528622661801,0.3877458119530686,0.008335070721231809,0.008334402806074285
Easy Homemade Pastrami,0.9470445794577871,0.0058834505063765545,0.005883104511016413,0.005882897316842302,0.0058864587957765625,0.005883389129787424,0.005884137576668544,0.005884188446726242,0.005883032856027754,0.005884761402991039
Easy Korean Ground Beef Bowl,0.005001627191362158,0.005001078239479391,0.005000521050424635,0.005000834172025652,0.005001320200567261,0.7575848813003093,0.20240406492668675,0.005002876099554309,0.005001615779634464,0.005001181039955931
Easy Lasagna Ii,0.005264154549515744,0.005264113383818877,0.005263676734617009,0.8571320079337774,0.00526393438401316,0.005263656957254331,0.0052638065233722164,0.005263747555356654,0.10075702264181804,0.0052638793364566065
Easy Meatloaf,0.0083356182139514,0.008335148167295312,0.008334534471089275,0.008334652774942549,0.008335669919121453,0.008334045349118007,0.008334946531472008,0.008335428680884435,0.008334520042919704,0.9249854358492059
Easy Mustard Glazed Broiled Salmon ,0.008334607345992106,0.008334179600041739,0.008333923118475929,0.008333902000768882,0.32824024573041055,0.6050852848597519,0.008334840409778678,0.008334601495149823,0.008334097204740938,0.008334318234889546
Easy Oven Brown Rice,0.014292516737522904,0.01429420000882637,0.014287255150766396,0.014287815682483279,0.014290016886699607,0.17284618712413036,0.014289585300440433,0.014288001374487025,0.014290681825751028,0.7128337399088925
Easy Pleasy Mac N Cheesy   Us Navy Style,0.004764205192228586,0.2635710007257398,0.004762282470612115,0.5750851053926034,0.1280059689055922,0.004761959063724596,0.0047622277849343735,0.004762281121305406,0.004762486644896264,0.004762482698363417
Easy Slow Cooker French Dip,0.9307544136975675,0.007693011011279896,0.0076937432813595575,0.007693928063085229,0.007693449243029699,0.007692826172573445,0.007693477157495981,0.00769252055299307,0.00769485844223771,0.007697772378377827
Easy Tuna Patties,0.007145543062406183,0.007145014512100558,0.007145476417021248,0.5507610650706037,0.007144308182738371,0.007145394227066565,0.007147048165053592,0.39207739651124635,0.007144288644551637,0.007144465207211628
Easy Vegetable Pot Pie,0.6107114711819644,0.3277415302737869,0.007693263328848112,0.007693964274673344,0.007693197249547713,0.007692848797159652,0.007694220832763665,0.007692899221833737,0.007693120686231364,0.007693484153190897
Easy Yet Romantic Filet Mignon,0.9249823991493381,0.008335731399423679,0.008334877979876977,0.008334450697140759,0.00833516350823636,0.008335430489073922,0.008335364193676401,0.00833683086053089,0.008334762477750241,0.008334989244952705
Eggplant Lasagna,0.44786458092482817,0.004167655152630215,0.004167012052723681,0.5187964636807187,0.004167087940640305,0.004167303309508164,0.00416715287479412,0.004167698179476014,0.004167934180635496,0.0041671117040452
Eggplant Parmesan Casserole ,0.003334158153198624,0.0033342040173192753,0.00333377496539999,0.40358941754480115,0.0033339619984078077,0.003333791331913634,0.0033337620000927722,0.0033343713451481865,0.5697388129352248,0.003333745708493715
El Paso Pizza,0.004348707700188747,0.004348633853534123,0.3067308739529361,0.004349399481223669,0.004348346104548219,0.00434868983063535,0.33032449566254923,0.004349382152564679,0.15795076156630486,0.17890070969551508
Exchange Gang Pasta With Shrimp,0.004000651491616203,0.963995196090218,0.004000206538171944,0.004001742384694036,0.004000358852217827,0.00400023980764615,0.004000365442604682,0.004000756625658847,0.004000356309087197,0.004000126458085356
Fabulous Beef Tenderloin,0.014291278917585377,0.14828653547535792,0.014291369977871254,0.014287949908618614,0.14642012200067625,0.014290063953080929,0.605267518897117,0.014286533272464366,0.01428773874321415,0.014290888854013991
Farmers Market Vegetarian Quesadillas,0.005556564110078416,0.15494876253527928,0.005559096540030253,0.56676184041426,0.00555591269639027,0.0055559608959677076,0.0055559410492915205,0.2393925568302429,0.005556504250858446,0.005556860677601257
Farro With Wild Mushrooms,0.004167547025091577,0.7853108240177464,0.004167202055654677,0.004167420578110909,0.0651843721267953,0.004167648149570359,0.004168864877012769,0.00416736069461279,0.1203297426076364,0.004169017867768701
Fast English Muffin Pizzas,0.011111391314670363,0.011111356715423388,0.011111272818237667,0.8999917882822801,0.011111572077035772,0.011112544001560845,0.011111996238976957,0.011111151157894248,0.01111400481696545,0.011112922576955323
Fast Salmon With A Ginger Glaze,0.0052647528242241335,0.005266030106879162,0.005263556378305928,0.00526653557850748,0.0052647163272751245,0.5566163609268602,0.40126521910773344,0.0052650380723833785,0.0052638263080440765,0.005263964369787067
Fast Upside Down Turkey,0.939989239171887,0.006671399399569769,0.006666742980827083,0.006669180253442708,0.006667345712556817,0.0066666667165484516,0.0066667690990561655,0.006666946793800417,0.00666815227049558,0.006667557601816066
Fennel Smoked Salmon,0.004546103757853329,0.004546016083243515,0.004545703572472026,0.00454594809448212,0.004546912483817706,0.004546640282394794,0.004548010610695952,0.9590812340690829,0.004546442147500038,0.004546988898457691
Feta And Olive Meatballs,0.14432517027600475,0.009093428480047488,0.009091569936684968,0.7829371336794242,0.009091151361114054,0.009092671783460585,0.00909148761712028,0.009092809119425315,0.009092381053447894,0.00909219669327037
Feta Cheese Turkey Burgers,0.011114311193780445,0.011113753223974551,0.011112308974876554,0.5613697128821434,0.011112467431654614,0.011111396911461645,0.01111224843524414,0.34972918866530067,0.011113288566478951,0.01111132371508491
Fettuccine Alfredo V,0.00833382081439681,0.9249938383151867,0.008333630740188948,0.008335811196512435,0.008333563312005014,0.008333608187935004,0.008333621608013424,0.008333763000425428,0.008334166373859047,0.008334176451477238
Fettuccini With Mushroom Ham And Rose Sauce,0.0055564602672616694,0.807486281883912,0.005556397088961744,0.14805958428217308,0.005556274530856632,0.005557020794983303,0.005556698321271808,0.005556682026983355,0.005556689709347576,0.005557911094248725
Firecracker Grilled Alaska Salmon,0.36659580696015104,0.005001188849148174,0.005000318015980755,0.00500053677298718,0.005001602445032093,0.5933937029206058,0.0050017026328471595,0.005002084365671248,0.0050021016005035186,0.005000955437073149
Firecracker Shrimp Roll With Crab Aioli,0.5065026784204499,0.12002598494317533,0.1157803887429588,0.002325877682253987,0.002326023806491659,0.0023260994439226424,0.0023260307539604845,0.13491149209719666,0.002326269239873523,0.11114915486971674
Fish Roll Ups,0.0055566363782593034,0.9499887127400625,0.005557064682849148,0.0055568434900682235,0.0055571161270599224,0.005555916598195634,0.005557187003354872,0.005557460998432414,0.005556109198189515,0.0055569527835285775
Fish Tacos,0.6166356197192738,0.003449037494055233,0.20794720232520786,0.003448686917927495,0.003448529788462859,0.0034484493573806,0.0034488972638024593,0.15127512931861128,0.003449396055413823,0.003449051759864418
Fish Tacos Ultimo,0.1738872997003467,0.003226577625980176,0.4298812526665205,0.1677815366394391,0.0032262629403024615,0.0032263420715706193,0.00322639435854101,0.2090919906117275,0.0032261779563546333,0.0032261654292173596
Fish Tacos With Honey Cumin Cilantro Slaw And Chipotle Mayo,0.29321017271056643,0.002632318432459253,0.6059337315714155,0.0026320496326253796,0.0026320593667495127,0.0026321704848739466,0.00263252749687861,0.08243049123387097,0.0026322146166772413,0.0026322644538831854
Flank Steak Roulade,0.003031483496505563,0.11493333889257577,0.0030311645614170533,0.0030312179839401365,0.0030307607311257367,0.0030307328220065,0.0030306928621771697,0.36209467270888307,0.5017553322183729,0.0030306037229960794
Flavorful Flounder For The Oven,0.007693826128299619,0.9307541693165836,0.0076934979010796515,0.00769445249107871,0.007692692204211773,0.007695757405328681,0.007693739211538602,0.0076952157034076134,0.007692780750831829,0.007693868887639958
Flounder Mediterranean,0.0038465583811723783,0.4665780547679914,0.003846283280654913,0.003847523360815998,0.003846404635812824,0.003846447930497043,0.0038465145686007326,0.5026492596310183,0.0038465965023691,0.003846356941067405
Folded Pork Cutlets,0.5361973191402727,0.004001279722895981,0.004001126163685636,0.2639236946859308,0.17187276639753277,0.004000169200903744,0.004000683204140197,0.00400083505472467,0.004001441938692589,0.0040006844912210075
Foolproof Rib Roast,0.45800633445284566,0.01000128781154536,0.010002368137436784,0.010001778034927562,0.46198010306780574,0.010001166297387225,0.010001838457601626,0.010001932280562616,0.010000763753667473,0.010002427706219976
Four Cheese Margherita Pizza,0.005000633971367152,0.005001314902080759,0.005000121674276777,0.9549926969859558,0.005000992519854007,0.005000356417313256,0.005000366019361244,0.005002358167798,0.0050009979272498655,0.005000161414742868
Fra Diavolo Sauce With Pasta,0.005884848329413999,0.5788450936484484,0.005882919962295041,0.005883596781228102,0.005883893284713003,0.005882651839429609,0.005882696217759576,0.3740867539938274,0.005883356738417293,0.005884189204467576
French Dip Sandwiches,0.7246530532544774,0.006250634626509687,0.006251392664144654,0.0062509312619478076,0.006252025430815348,0.00625193274265344,0.2253367283307137,0.006250662943283268,0.00625051186771628,0.006252126877738466
French Leek Pie,0.008335003497324205,0.5642244679421203,0.00833415208439251,0.008335081640576255,0.008337306659582622,0.00834070373407758,0.008335127187455124,0.008336514547442607,0.3690879487113966,0.00833369399563219
Fried Corn With Smoked Sausage,0.9653773022290614,0.003846677340547563,0.003847744981989846,0.0038470550189674334,0.003846902388505075,0.0038466503295610057,0.0038468642927112144,0.0038473304353964185,0.003846520700120759,0.0038469522831393326
Fried Rice I,0.6028586879960961,0.005264286901046479,0.005263786994045997,0.005264549181019012,0.0052637711844977396,0.3550278252173197,0.005264260962659147,0.005264545089774465,0.0052639470621711525,0.005264339411370194
Fry Bread Tacos Ii,0.004349429565763128,0.004348515006981347,0.004350202460609547,0.1836846939813928,0.004348436914241671,0.004348174076144031,0.0043486135443891565,0.004348198483841723,0.5147734288623336,0.2711003071043031
Garlic Alfredo Tilapia,0.010001836981721664,0.9099706160443679,0.010001682844126208,0.010002931727207672,0.010002549698448316,0.01000756325588555,0.010004506602472958,0.010002069931628403,0.010002833710774916,0.010003409203366625
Garlic Fennel Flank Steak With Oranges ,0.3958579440381671,0.004545917812356316,0.00454577570579499,0.004545758824794134,0.004546195147829852,0.0045463117220445985,0.004545809037922917,0.567774505605483,0.004546159328402208,0.004545622777204963
Garlic Noodles,0.0035726427060815726,0.003572739116682086,0.003571831559799451,0.0035733750456513123,0.0035732430811822257,0.366142663844405,0.003572897138852895,0.0035724007588294956,0.6052733086312745,0.0035748981172414544
Garlic Prime Rib,0.009093115331822159,0.00909283751071931,0.009091854021844014,0.009092171581464704,0.6577517616089769,0.009092216696731015,0.009091833185200746,0.2695104618289371,0.009092451229765697,0.009091297004538285
Garlic Salmon,0.6578501568910257,0.007693622740647325,0.0076929211210574715,0.007693152189854842,0.0076930081406828815,0.007694426812892162,0.007693556424765997,0.28060126989273365,0.007692509714421633,0.0076953760719183925
Garlic Steak With Garlic,0.6359063440652344,0.005001073319518431,0.005001025854889454,0.00500060873468671,0.0050012475721615685,0.005001022190423009,0.005000993246317809,0.3240866270194605,0.005000794129712319,0.00500026386759574
Garlicky Appetizer Shrimp Scampi,0.006668109592106429,0.9399921936763248,0.006667066312946785,0.0066673578796292,0.006667704940082079,0.0066672740081263554,0.0066672963396927,0.006668547856154397,0.0066675535825745135,0.006666895812362713
German Potato Dumplings Kartoffelkloesse,0.9499939426214022,0.005557271851193528,0.005556110769189267,0.005556087438542834,0.005556026348221411,0.005555617314946348,0.005555829621626382,0.005556193166129249,0.0055565429593156974,0.005556377909432899
German Rouladen,0.006668170591644671,0.00666788908131385,0.006667854630998347,0.006668961589386767,0.006667247535935615,0.006667596943316208,0.006668768241256061,0.006670027111876661,0.006667281387309638,0.9399862028869622
German Spaetzle Dumplings,0.008336324389040698,0.665626566561456,0.0083347827340937,0.008334803979019126,0.008334986489900506,0.12085445980938916,0.008335286251652613,0.008334504406138006,0.15517234844246613,0.008335936936844087
Ginger Glazed Mahi Mahi,0.005884345477324239,0.005883632843987217,0.005882894175232097,0.005883233638775764,0.005884790872092616,0.005883821546040386,0.8253128283802637,0.12761795118397437,0.005883665751893506,0.005882836130416147
Glazed Baked Ham,0.020000000005551598,0.02000012372755187,0.02000031966430269,0.020000000014329996,0.020000000019755534,0.020000000027900994,0.020000000020414,0.020000000013835315,0.020000288155458852,0.8199992683508991
Glazed Corned Beef,0.01000150710148173,0.010000045881010928,0.010000722032542595,0.1351816343991609,0.01000089342424319,0.010002044131912717,0.7848091876366704,0.010000020593793226,0.010000931641969538,0.010003013157214994
Glazed Ham,0.007144845067778328,0.007142950476202266,0.1021094076357084,0.00714317299213482,0.4862400076237711,0.007143895374995149,0.007144457487037932,0.007143022118328584,0.007144523616457629,0.3616437176075858
